,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Volume,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,ndx_Open,ndx_High,ndx_Low,ndx_Close,ndx_Volume,n255_Open,n255_High,n255_Low,n255_Close,n255_Volume,ftse_Open,ftse_High,ftse_Low,ftse_Close,ftse_Volume,hsi_Open,hsi_High,hsi_Low,hsi_Close,hsi_Volume,n100_Open,n100_High,n100_Low,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2019-03-26,2812.659912,2829.8701170000004,2803.98999,2818.459961,3266050000.0,16.219998999999998,16.299999,14.67,14.68,0.0,25649.560547,25796.289063,25544.779297,25657.730469,305110000.0,7378.22998,7417.259765999999,7314.379883,7351.149901999999,2068900000.0,21174.339844,21460.990234,21174.339844,21428.390625,101300.0,7177.600098000001,7221.0,7169.399901999999,7196.299805,629605500.0,28677.759766000006,28701.599609,28435.060547000005,28566.910156,1406624800.0,1025.719971,1034.859985,1022.969971,1033.02002,149589000.0,,1.45,,,,
2019-03-27,2819.719971,2825.560059,2787.719971,2805.3701170000004,3372930000.0,14.52,16.709999,14.51,15.15,0.0,25676.339844,25758.169922,25425.269531,25625.589844,270340000.0,7364.470215,7376.990234000001,7252.060059,7308.189941,2221650000.0,21353.609375,21388.589844,21242.519531,21378.730469,76000.0,7196.299805,7222.600098000001,7160.100098000001,7194.200195,678742500.0,28564.710938,28781.630859,28551.650391000006,28728.25,1475536600.0,1034.300049,1040.079956,1028.469971,1033.430054,205048000.0,,0.0,,,,
2019-03-28,2809.399902,2819.709961,2798.77002,2815.439941,3158170000.0,15.38,15.62,14.41,14.43,0.0,25693.320313,25743.410156,25576.689453,25717.460938,237170000.0,7325.060059,7346.040039,7277.689941,7320.470215,1902060000.0,21191.320313,21191.320313,20974.189453,21033.759766,71100.0,7194.200195,7265.5,7190.899901999999,7234.299805,568044400.0,28663.199219,28816.589844,28558.800781,28775.210938,1582079600.0,1032.459961,1037.98999,1031.349976,1031.689941,154478000.0,20.770957946777344,0.38,,287.66534626635416,380.0828391421509,0.14184397163120568
2019-03-29,2828.27002,2836.030029,2819.22998,2834.399902,3740700000.0,14.19,14.43,13.64,13.71,0.0,25827.310547,25949.320313,25771.669922,25928.679688,300620000.0,7377.77002,7381.689941,7333.169922,7378.77002,2233470000.0,21228.509766,21267.25,21149.419922,21205.810547,61600.0,7234.299805,7287.700195,7223.299805,7279.200195,794400900.0,28812.640625,29100.689452999995,28761.880859,29051.359375,2695223000.0,1038.329956,1043.180054,1036.030029,1042.47998,182212900.0,,0.0,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941,3500760000.0,13.9,14.01,13.32,13.4,0.0,26075.099609,26280.900391,26071.689453,26258.419922,295570000.0,7450.810059,7481.839844,7422.439941,7478.419922,2198050000.0,21500.890625,21682.939453,21471.119141,21509.029297,77400.0,7279.200195,7352.200195,7279.200195,7317.399901999999,697005200.0,29383.720702999995,29612.369141000006,29383.720702999995,29562.019531,2475412300.0,1050.319946,1054.119995,1047.23999,1052.699951,168492000.0,,0.0,103.48613486968046,,,
2019-04-02,2868.23999,2872.899902,2858.75,2867.23999,3246900000.0,13.62,13.68,13.13,13.36,0.0,26213.550781,26221.240234,26122.310547,26179.130859,250940000.0,7473.509765999999,7507.049805,7461.509765999999,7499.640137,2110100000.0,21744.640625,21744.640625,21490.560547,21505.310547,71000.0,7317.399901999999,7403.600098000001,7316.799805,7391.100098000001,720842000.0,29736.990234,29736.990234,29534.419922000005,29624.669922000005,1858466500.0,1054.02002,1058.890015,1053.699951,1056.930054,155146400.0,,0.0,,,,
2019-04-03,2876.090088,2885.25,2865.169922,2873.399902,3550240000.0,13.06,14.27,12.85,13.74,0.0,26238.029297,26282.169922,26138.470703,26218.130859,271980000.0,7538.169922,7589.689941,7520.399901999999,7544.970215,2487210000.0,21563.640625,21722.720703,21489.949219,21713.210938,68500.0,7391.100098000001,7418.299805,7380.899901999999,7418.299805,880770400.0,29785.269531,29999.339844,29715.769531,29986.390625,2019434600.0,1063.319946,1065.48999,1061.920044,1065.359985,188121100.0,,0.0,,,,
2019-04-04,2873.98999,2881.280029,2867.139893,2879.389893,3015180000.0,13.84,14.03,13.4,13.58,0.0,26213.419922,26398.900391,26212.779297,26384.630859,233040000.0,7542.160156,7571.129883,7496.299805,7540.569823999998,2094200000.0,21724.689453,21787.599609,21662.900391,21724.949219,57900.0,7418.299805,7418.399901999999,7367.399901999999,7401.899901999999,675670900.0,29950.419922000005,30050.910156,29765.550781,29936.320313,1854467500.0,1063.719971,1066.72998,1061.75,1064.640015,141684900.0,,0.0,,,,
2019-04-05,2884.159912,2893.23999,2882.98999,2892.73999,3146820000.0,13.46,13.47,12.17,12.82,0.0,26427.560547,26487.570313,26370.820313,26424.990234,229550000.0,7564.27002,7581.899901999999,7554.910156,7578.839844,2148730000.0,21743.140625,21839.179688,21731.339844,21807.5,58500.0,7401.899901999999,7461.399901999999,7400.799805,7446.899901999999,679960600.0,,,,,,1065.97998,1069.920044,1065.829956,1067.97998,160071800.0,,1.65,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-04-08,2888.459961,2895.949951,2880.780029,2895.77002,3054030000.0,13.55,13.77,13.1,13.18,0.0,26312.669922,26344.650391,26246.029297,26341.019531,229380000.0,7565.060059,7602.080078,7536.419922,7599.740234000001,2069190000.0,21900.550781,21900.550781,21740.529297,21761.650391,54600.0,7446.899901999999,7459.899901999999,7420.399901999999,7451.899901999999,571379100.0,30119.580077999995,30185.060547000005,29913.619141000006,30077.150391000006,2321011600.0,1066.619995,1069.469971,1064.699951,1066.319946,135239100.0,,1.62,,,,
2019-04-09,2886.580078,2886.879883,2873.330078,2878.199951,3007980000.0,13.46,14.39,13.31,14.28,0.0,26243.539063,26246.339844,26103.140625,26150.580078,244410000.0,7571.879883,7596.75,7555.620117,7568.490234000001,2067570000.0,21750.289063,21811.880859,21698.419922,21802.589844,54300.0,7451.899901999999,7477.600098000001,7413.299805,7425.600098000001,652297100.0,30065.990234,30222.019531,30018.980469,30157.490234,2049354000.0,1063.410034,1070.209961,1059.959961,1060.060059,146525300.0,,0.0,,,,
2019-04-10,2881.3701170000004,2889.709961,2879.129883,2888.209961,3062380000.0,14.09,14.29,13.27,13.3,0.0,26173.710938,26209.490234,26101.240234,26157.160156,203130000.0,7581.390137,7613.410156,7573.279785,7611.490234000001,1998280000.0,21579.679688,21687.570313,21571.669922,21687.570313,58700.0,7425.600098000001,7441.399901999999,7409.399901999999,7421.899901999999,569746800.0,30052.269531,30139.609375,29892.619141000006,30119.560547000005,1814064400.0,1060.949951,1065.819946,1060.540039,1063.920044,166791300.0,,0.0,,,,
2019-04-11,2891.919922,2893.419922,2881.98999,2888.320068,2938540000.0,13.37,13.58,12.91,13.02,0.0,26188.210938,26229.880859,26062.589844,26143.050781,211680000.0,7621.399901999999,7621.399901999999,7580.709961,7594.890137,1956840000.0,21662.650391,21721.419922,21627.869141,21711.380859,61200.0,7421.899901999999,7441.899901999999,7383.5,7418.0,629602900.0,30138.140625,30184.609375,29783.669922000005,29839.449219,1897154200.0,1067.23999,1072.189941,1062.630005,1069.819946,170739600.0,,0.49,,,,
2019-04-12,2900.860107,2910.540039,2898.3701170000004,2907.409912,3688490000.0,12.96,12.96,11.95,12.01,0.0,26357.789063,26436.679688,26309.720703,26412.300781,369910000.0,7624.149901999999,7630.52002,7596.560059,7628.149901999999,1955290000.0,21782.349609,21878.779297,21698.710938,21870.560547,61600.0,7418.0,7454.799805,7415.0,7437.100098000001,696895600.0,29806.349609,29909.759766000006,29694.849609,29909.759766000006,1560692000.0,1068.52002,1073.5,1067.540039,1072.630005,198467300.0,,0.0,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-04-15,2908.320068,2909.600098,2896.47998,2905.580078,3088330000.0,12.46,13.14,12.24,12.32,0.0,26407.759766,26424.849609,26316.419922,26384.769531,250620000.0,7630.600098000001,7636.799805,7578.540039,7629.120117,1816920000.0,22122.970703,22211.029297,22102.929688,22169.109375,66100.0,7437.100098000001,7447.100098000001,7420.299805,7436.899901999999,511603500.0,30119.849609,30280.119141000006,29810.720702999995,29810.720702999995,2010638200.0,1074.030029,1076.640015,1072.52002,1074.310059,143499900.0,,0.0,,,,
2019-04-16,2912.26001,2916.060059,2900.709961,2907.060059,3402210000.0,12.26,12.47,11.85,12.18,0.0,26482.189453,26530.710938,26397.189453,26452.660156,302340000.0,7651.189941,7670.399901999999,7631.640137,7654.72998,2095330000.0,22108.150391,22261.330078,22095.320313,22221.660156,57300.0,7436.899901999999,7485.899901999999,7436.899901999999,7469.899901999999,623807300.0,29754.300781,30142.859375,29665.109375,30129.869141000006,2546181500.0,1075.089966,1078.699951,1073.880005,1078.140015,163231000.0,,0.0,,,,
2019-04-17,2916.040039,2918.0,2895.449951,2900.449951,3602300000.0,12.12,13.02,11.03,12.6,0.0,26468.529297,26501.019531,26391.859375,26449.539063,367780000.0,7705.319823999998,7715.069823999998,7659.850098000001,7680.720215,2290690000.0,22236.410156,22345.189453,22185.869141,22277.970703,75400.0,7469.899901999999,7479.0,7445.100098000001,7471.299805,646326400.0,30160.689452999995,30178.580077999995,30004.970702999995,30124.679688,2035147300.0,1078.27002,1083.27002,1076.859985,1082.199951,195055300.0,,0.0,,,,
2019-04-18,2904.810059,2908.399902,2891.899902,2905.030029,3506850000.0,12.8,13.12,12.02,12.09,0.0,26463.369141,26602.419922,26444.529297,26559.539063,332850000.0,7688.930176000002,7694.180176000002,7647.399901999999,7689.720215,2089360000.0,22274.130859,22305.630859,22058.390625,22090.119141,67300.0,7471.299805,7475.899901999999,7437.899901999999,7459.899901999999,520513300.0,30088.650391000006,30101.830077999995,29896.859375,29963.259766000006,1569930600.0,1079.51001,1089.060059,1077.069946,1085.969971,203265900.0,,0.49,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,22238.070313,22250.369141,22162.230469,22200.560547,0.0,,,,,,,,,,,,,,,,,1.14,,,,
2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,
2019-04-22,2898.780029,2909.51001,2896.350098,2907.969971,2997950000.0,13.21,13.36,12.38,12.42,0.0,26510.769531,26553.050781,26458.609375,26511.050781,232570000.0,7658.370117,7715.330078,7653.890137,7713.490234000001,1776060000.0,22188.619141,22280.189453,22099.380859,22217.900391,42900.0,,,,,,,,,,,,,,,,,1.73,,,,
2019-04-23,2909.98999,2936.310059,2908.530029,2933.679932,3635030000.0,12.66,12.69,12.08,12.28,0.0,26513.830078,26695.960938,26503.560547,26656.390625,311690000.0,7724.169922,7819.339844,7719.089844,7810.709961,2075070000.0,22241.740234,22268.369141,22119.939453,22259.740234,52000.0,7459.899901999999,7528.899901999999,7459.899901999999,7523.100098000001,772087000.0,29782.949219,30055.939452999995,29755.869141000006,29963.240234,2006226400.0,1084.819946,1088.839966,1082.27002,1088.01001,192102700.0,,0.63,,,,
2019-04-24,2934.0,2936.830078,2926.050049,2927.25,3448960000.0,12.53,13.23,12.26,13.14,0.0,26652.560547,26680.580078,26582.859375,26597.050781,283370000.0,7813.02002,7827.049805,7783.589844,7784.410156,2022490000.0,22356.830078,22362.919922,22125.480469,22200.0,67900.0,7523.100098000001,7523.799805,7456.700195,7471.799805,682647400.0,30112.189452999995,30112.189452999995,29682.869141000006,29805.830077999995,1748986700.0,1085.630005,1088.150024,1081.910034,1084.410034,194803300.0,,0.0,,,,
2019-04-25,2928.98999,2933.100098,2912.840088,2926.169922,3425280000.0,13.29,14.3,12.81,13.25,0.0,26426.369141,26536.480469,26310.279297,26462.080078,296730000.0,7850.709961,7851.970215,7778.22998,7816.919922,2063270000.0,22183.320313,22334.689453,22155.230469,22307.580078,63300.0,7471.799805,7473.299805,7406.0,7434.100098000001,674377600.0,29667.519531,29849.699219,29535.199219,29549.800781,1644483200.0,1082.51001,1082.959961,1076.180054,1079.699951,158380300.0,,0.0,,,,
2019-04-26,2925.810059,2939.879883,2917.560059,2939.879883,3248500000.0,13.44,13.62,12.49,12.73,0.0,26454.619141,26543.560547,26392.550781,26543.330078,317290000.0,7791.149901999999,7826.890137,7742.600098000001,7826.680176000002,1971270000.0,22167.480469,22270.289063,22073.099609,22258.730469,71900.0,7434.100098000001,7442.200195,7398.600098000001,7428.200195,839779200.0,29513.080077999995,29672.789063,29504.140625,29605.009766000006,1411001700.0,1079.709961,1082.77002,1077.069946,1081.939941,175799400.0,,0.0,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80680084228516,2.16,,335.6749897366005,327.9174646724616,0.08264462809917356
2019-04-29,2940.580078,2949.52002,2939.350098,2943.030029,3118780000.0,13.04,13.27,12.65,13.11,0.0,26559.869141,26602.539063,26520.75,26554.390625,279450000.0,7825.640137,7851.850098000001,7812.970215,7839.040039,1761110000.0,,,,,,7428.200195,7456.5,7406.5,7440.700195,491223900.0,29730.849609,29917.109375,29639.380859,29892.810547000005,1250717200.0,1081.410034,1085.959961,1077.780029,1084.27002,145316500.0,,0.83,,,,
2019-04-30,2937.139893,2948.219971,2924.110107,2945.830078,3919330000.0,13.11,14.05,12.88,13.12,0.0,26594.560547,26614.039063,26419.470703,26592.910156,340320000.0,7769.299805,7792.319823999998,7726.069823999998,7781.459961,2115770000.0,,,,,,7440.700195,7451.299805,7394.100098000001,7418.200195,751088200.0,29828.150391000006,29855.759766000006,29620.449219,29699.109375,1359023200.0,1081.939941,1086.579956,1080.380005,1086.579956,195737100.0,,1.83,,,,
2019-05-01,2952.330078,2954.129883,2923.360107,2923.72998,3645850000.0,12.86,14.83,12.74,14.8,0.0,26639.060547,26689.390625,26426.380859,26430.140625,303850000.0,7828.140137,7851.029785,7749.740234000001,7751.850098000001,2247420000.0,,,,,,7418.200195,7446.5,7379.700195,7385.299805,336726900.0,,,,,,,,,,,,0.48,205.06553452103788,,,
2019-05-02,2922.159912,2931.679932,2900.5,2917.52002,3778890000.0,14.35,15.92,13.8,14.42,0.0,26407.150391,26454.689453,26180.359375,26307.789063,287610000.0,7751.640137,7791.509765999999,7672.540039,7724.060059,2158600000.0,,,,,,7385.299805,7393.899901999999,7339.5,7351.299805,618376400.0,29643.050781,29967.740234,29643.050781,29944.179688,1298906600.0,1083.290039,1084.189941,1077.859985,1078.5,189853200.0,,0.0,,,,
2019-05-03,2929.209961,2947.850098,2929.209961,2945.639893,3338120000.0,14.11,14.15,12.8,12.87,0.0,26379.140625,26534.960938,26370.089844,26504.949219,248900000.0,7784.290039,7847.52002,7772.439941,7845.72998,2046040000.0,,,,,,7351.299805,7418.200195,7350.0,7380.600098000001,462290200.0,29818.480469,30081.550781,29678.859375,30081.550781,1217388500.0,1077.839966,1083.5,1077.23999,1080.23999,139657900.0,,0.55,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-05-06,2908.889893,2937.320068,2898.209961,2932.469971,3181520000.0,12.89,18.799999,12.89,15.44,0.0,26160.619141,26476.269531,26033.949219,26438.480469,283020000.0,7662.919922,7804.540039,7662.919922,7794.089844,1966120000.0,,,,,,,,,,,29342.380859,29384.009766000006,28956.470702999995,29209.820313,2934065800.0,1062.25,1070.030029,1057.75,1069.140015,143696000.0,,0.85,,,,
2019-05-07,2913.030029,2913.030029,2862.600098,2884.050049,3767100000.0,15.9,21.84,15.8,19.32,0.0,26276.900391,26276.900391,25789.710938,25965.089844,334960000.0,7713.490234000001,7743.060059,7572.609863,7640.149901999999,2372660000.0,22184.400391,22190.490234,21875.109375,21923.720703,90700.0,7380.600098000001,7380.600098000001,7251.0,7260.5,880585900.0,29313.580077999995,29480.039063,29156.449219,29363.019531,1997665400.0,1066.51001,1070.310059,1051.599976,1052.900024,204632800.0,,0.61,,,,
2019-05-08,2879.610107,2897.959961,2873.280029,2879.419922,3485790000.0,18.950001,21.74,18.290001,19.4,0.0,25933.789063,26118.099609,25889.410156,25967.330078,276420000.0,7623.319823999998,7678.819823999998,7593.75,7617.549805,2175100000.0,21628.039063,21639.119141,21514.849609,21602.589844,85700.0,7260.5,7278.299805,7222.899901999999,7271.0,809211600.0,28987.089844,29252.0,28945.910156,29003.199219,2182802000.0,1051.380005,1058.369995,1049.609985,1056.849976,180312000.0,,0.0,,,,
2019-05-09,2859.840088,2875.969971,2836.399902,2870.719971,3638820000.0,21.4,23.379999,18.870001,19.1,0.0,25878.849609,25884.890625,25517.390625,25828.359375,334760000.0,7525.810059,7605.029785,7472.709961,7582.75,2520770000.0,21492.910156,21559.759766,21315.070313,21402.130859,96900.0,7271.0,7271.0,7192.200195,7207.399901999999,854458400.0,28839.349609,28891.109375,28281.980469,28311.070313,2907223700.0,1047.880005,1048.76001,1036.119995,1037.709961,192430600.0,,0.0,,,,
2019-05-10,2863.100098,2891.310059,2825.389893,2881.399902,3529600000.0,18.790001,20.190001,15.57,16.040001,0.0,25763.720703,26019.320313,25469.859375,25942.369141,294580000.0,7556.040039,7623.009765999999,7426.75,7586.529785,2387720000.0,21431.810547,21584.089844,21175.330078,21344.919922,98500.0,7207.399901999999,7268.200195,7189.899901999999,7203.299805,618170400.0,28462.339844,28833.449219,28203.220702999995,28550.240234,2421480000.0,1046.0,1049.75,1038.319946,1040.589966,171235900.0,,0.0,,,,
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,
2019-05-13,2840.189941,2840.189941,2801.429932,2811.8701170000004,3894030000.0,18.620001,21.32,18.35,20.549999,0.0,25568.060547,25568.060547,25222.509766,25324.990234,361240000.0,7385.549805,7433.919922,7303.640137,7324.129883,2478860000.0,21180.740234,21277.660156,21127.929688,21191.279297,74500.0,7203.299805,7217.100098000001,7150.899901999999,7163.700195,773553600.0,,,,,,1041.319946,1041.780029,1025.27002,1027.699951,181960000.0,,0.0,,,,
2019-05-14,2820.1201170000004,2852.540039,2820.1201170000004,2834.409912,3322720000.0,19.4,19.65,17.450001,18.059999,0.0,25384.029297,25688.960938,25384.029297,25532.050781,291570000.0,7366.640137,7449.029785,7337.939941,7401.879883,2084850000.0,20870.769531,21077.480469,20751.449219,21067.230469,90200.0,7163.700195,7241.600098000001,7163.700195,7241.600098000001,721546200.0,27951.119141000006,28205.960938,27925.619141000006,28122.019531,2875261200.0,1032.98999,1042.869995,1032.150024,1042.869995,178874400.0,,0.0,,,,
2019-05-15,2820.379883,2858.679932,2815.080078,2850.959961,3125950000.0,17.57,19.15,16.41,16.440001000000002,0.0,25400.130859,25724.890625,25341.939453,25648.019531,270720000.0,7354.819823999998,7524.220215,7353.899901999999,7503.25,2001530000.0,21112.849609,21191.529297,20968.080078,21188.560547,84100.0,7241.600098000001,7303.700195,7223.100098000001,7297.0,811266000.0,28171.320313,28441.490234,28171.320313,28268.710938,2244890100.0,1044.540039,1049.040039,1034.73999,1049.040039,206652600.0,,0.0,,,,
2019-05-16,2855.800049,2892.149902,2855.800049,2876.320068,3338060000.0,16.690001000000002,17.129998999999998,15.16,15.29,0.0,25692.140625,25957.630859,25692.140625,25862.679688,320960000.0,7509.910156,7627.029785,7502.759765999999,7580.140137,2163120000.0,21153.199219,21153.199219,20951.669922,21062.980469,82500.0,7297.0,7353.5,7265.799805,7353.5,655973100.0,28117.480469,28379.369141000006,28050.779297000005,28275.070313,2372367500.0,1046.560059,1062.02002,1043.380005,1062.02002,189848500.0,,0.94,,,,
2019-05-17,2858.600098,2885.47998,2854.22998,2859.530029,3257950000.0,15.89,16.809998999999998,14.86,15.96,0.0,25719.949219,25948.740234,25657.779297,25764.0,283760000.0,7513.149901999999,7605.669922,7496.919922,7503.680176000002,2134120000.0,21246.859375,21398.849609,21199.980469,21250.089844,75800.0,7353.5,7354.200195,7307.299805,7348.600098000001,741020200.0,28428.0,28428.0,27909.730469,27946.460938,1922181900.0,1057.900024,1061.560059,1052.469971,1059.02002,188643400.0,,1.13,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-05-20,2841.939941,2853.860107,2831.290039,2840.22998,3288870000.0,15.88,17.629998999999994,15.46,16.309998999999998,0.0,25655.310547,25751.710938,25560.550781,25679.900391,279560000.0,7391.72998,7424.589844,7351.919922,7376.700195,2122410000.0,21305.970703,21430.060547,21282.650391,21301.730469,65100.0,7348.600098000001,7360.299805,7268.600098000001,7310.899901999999,732464200.0,27959.230469,27999.599609,27699.230469,27787.609375,2260468500.0,1056.23999,1059.23999,1040.199951,1044.5,182467300.0,,1.72,,,,
2019-05-21,2854.02002,2868.879883,2854.02002,2864.360107,3218700000.0,15.86,16.219998999999998,14.79,14.95,0.0,25782.339844,25898.269531,25779.609375,25877.330078,260870000.0,7442.310059,7472.709961,7417.069823999998,7451.02002,1993210000.0,21211.259766,21318.800781,21160.429688,21272.449219,70100.0,7310.899901999999,7370.0,7310.899901999999,7328.899901999999,749358400.0,27671.400391000006,27915.160156,27598.060547000005,27657.240234,2229189200.0,1046.72998,1051.290039,1043.540039,1048.969971,168319400.0,,0.0,,,,
2019-05-22,2856.060059,2865.469971,2851.110107,2856.27002,3192510000.0,15.06,15.44,14.42,14.75,0.0,25818.460938,25878.210938,25755.109375,25776.609375,241760000.0,7413.839844,7458.109863,7410.709961,7420.660156,1881830000.0,21373.519531,21404.539063,21266.980469,21283.369141,64500.0,7328.899901999999,7373.299805,7313.600098000001,7334.200195,800943900.0,27753.539063,27828.810547000005,27640.619141000006,27705.939452999995,1705803400.0,1047.660034,1051.849976,1041.329956,1048.380005,155933600.0,,0.0,,,,
2019-05-23,2836.699951,2836.699951,2805.48999,2822.23999,3891980000.0,15.93,18.049999,15.28,16.92,0.0,25657.990234,25657.990234,25328.089844,25490.470703,316940000.0,7331.669922,7337.470215,7261.459961,7307.930176000002,2243420000.0,21180.240234,21209.560547,21072.720703,21151.140625,63900.0,7334.200195,7334.200195,7211.299805,7231.0,795078400.0,27505.529297000005,27523.859375,27169.669922000005,27267.130859,2219416000.0,1040.359985,1041.449951,1030.369995,1031.75,201625700.0,,2.08,,,,
2019-05-24,2832.409912,2841.360107,2820.189941,2826.060059,2887390000.0,16.34,16.52,15.52,15.85,0.0,25551.070313,25670.810547,25496.199219,25585.689453,201370000.0,7353.970215,7371.299805,7294.100098000001,7300.959961,1682920000.0,20980.789063,21117.220703,20922.0,21117.220703,67700.0,7231.0,7303.0,7231.0,7277.700195,633553800.0,27368.679688,27457.589844,27291.939452999995,27353.929688,1677043500.0,1035.76001,1041.689941,1035.02002,1037.339966,180723800.0,,0.58,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,,21148.460938,21232.380859,21113.759766,21182.580078,41600.0,,,,,,27239.080077999995,27371.349609,27105.220702999995,27288.089844,1264256500.0,1042.689941,1046.189941,1039.400024,1041.579956,94981800.0,,0.0,,,,
2019-05-28,2830.030029,2840.51001,2801.580078,2802.389893,4121410000.0,16.549999,17.700001,15.9,17.5,0.0,25616.550781,25717.630859,25342.279297,25347.769531,358980000.0,7321.27002,7362.290039,7274.700195,7278.379883,2352670000.0,21187.169922,21297.699219,21177.269531,21260.140625,98500.0,7277.700195,7314.899901999999,7262.799805,7269.0,1155168300.0,27274.830077999995,27490.550781,27230.089844,27390.810547000005,3043711500.0,1042.780029,1043.98999,1035.810059,1038.910034,284661200.0,19.52662467956543,0.71,,786.542093038192,477.56621682811834,0.3290322580645161
2019-05-29,2790.25,2792.030029,2766.060059,2783.02002,3700050000.0,18.549999,19.040001,17.620001000000006,17.9,0.0,25231.460938,25231.460938,24938.240234,25126.410156,298930000.0,7222.549805,7254.200195,7176.669922,7216.859863,2278790000.0,21055.419922,21071.730469,20884.609375,21003.369141,70000.0,7269.0,7269.0,7151.399901999999,7185.299805,652877900.0,27226.949219,27429.369141000006,27178.710938,27235.710938,2236869000.0,1028.599976,1029.199951,1020.450012,1022.98999,190827100.0,,0.0,,,,
2019-05-30,2786.939941,2799.0,2776.73999,2788.860107,3273790000.0,17.469998999999998,18.110001,16.719998999999998,17.299999,0.0,25139.939453,25218.539063,25066.75,25169.880859,215240000.0,7234.830078,7262.77002,7204.419922,7245.399901999999,1872000000.0,20881.5,20942.529297,20809.289063,20942.529297,58700.0,7185.299805,7236.700195,7180.600098000001,7218.200195,638457200.0,27319.25,27319.25,27020.730469,27114.880859,1884022200.0,1026.77002,1032.369995,1026.51001,1030.75,118741200.0,,2.09,,,,
2019-05-31,2766.149902,2768.97998,2750.52002,2752.060059,3981020000.0,19.049999,19.719999,18.01,18.709999,0.0,25046.310547,25046.310547,24809.509766,24815.039063,292230000.0,7148.709961,7183.22998,7125.970215,7127.959961,2236940000.0,20785.210938,20823.099609,20581.580078,20601.189453,79100.0,7218.200195,7218.200195,7130.899901999999,7161.700195,853980400.0,27002.960938,27155.359375,26850.269531,26901.089844,1829465900.0,1020.559998,1022.429993,1013.580017,1022.090027,194303000.0,,1.74,,,,
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,239.69013339773747,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951,3943810000.0,19.41,19.75,18.16,18.860001,0.0,24830.160156,24935.210938,24680.570313,24819.779297,328240000.0,7110.339844,7126.430176000002,6936.680176000002,6978.02002,2576920000.0,20327.869141,20438.029297,20305.740234,20410.880859,67400.0,7161.700195,7186.700195,7079.700195,7184.799805,711561100.0,26909.710938,26968.099609,26735.480469,26893.859375,1716241600.0,1015.349976,1026.26001,1010.929993,1026.26001,184294800.0,,0.0,,,,
2019-06-04,2762.639893,2804.48999,2762.639893,2803.27002,3810430000.0,18.74,18.74,16.969998999999998,16.969998999999998,0.0,24962.820313,25343.769531,24962.820313,25332.179688,281690000.0,7056.180176000002,7169.790039,7023.089844,7166.75,2369150000.0,20435.859375,20464.570313,20289.640625,20408.539063,69200.0,7184.799805,7224.0,7138.100098000001,7214.299805,829550400.0,26994.080077999995,26994.080077999995,26671.900391,26761.519531,1527666000.0,1019.51001,1032.119995,1016.780029,1030.01001,229551700.0,,0.0,,,,
